time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,PRES_surface,DSWRF_surface
2024-02-15 13:00:00,13.651279,0.29653978,194.01459,0.0,0.0,270.34665,0.0017286042,101300.0,0.0
2024-02-15 14:00:00,13.45187,-0.9872185,195.65372,0.0,0.0,270.3521,0.0017814325,101300.0,0.0
2024-02-15 15:00:00,11.97282,-0.7918125,198.92464,0.0,0.0,271.86963,0.0018688581,101300.0,223.8637
2024-02-15 16:00:00,12.972959,-0.8189853,203.35733,0.0,0.0,273.73328,0.0019466178,101300.0,452.22565
2024-02-15 17:00:00,14.032248,-0.59303993,205.22395,0.0,0.0,275.37042,0.0019609076,101300.0,636.5021
2024-02-15 18:00:00,13.059964,-0.2892529,208.35501,0.0,0.0,276.81378,0.0019963428,101300.0,754.73926
2024-02-15 19:00:00,12.37231,1.231821,211.13531,0.0,0.0,277.95676,0.0018067501,101300.0,798.2464
2024-02-15 20:00:00,11.414681,1.3396913,212.12025,0.0,0.0,278.13562,0.0018073596,101300.0,761.22437
2024-02-15 21:00:00,8.180533,1.6242307,223.48169,0.0,0.0,278.28137,0.0018823047,101300.0,631.9812
2024-02-15 22:00:00,8.756471,2.0787108,222.92838,0.0,0.0,277.2142,0.0019793753,101300.0,455.37268
2024-02-15 23:00:00,9.117919,-0.41835767,230.43831,0.0,0.0,275.78806,0.0020342923,101300.0,208.84918
2024-02-16 00:00:00,9.075034,-0.8444338,226.52338,0.0,0.0,274.04886,0.0020717692,101300.0,73.355736
2024-02-16 01:00:00,8.464861,-0.6386797,205.28346,0.0,0.0,272.02643,0.0023132202,101300.0,0.0
2024-02-16 02:00:00,9.647746,-0.8117414,201.57747,0.0,0.0,269.96872,0.00237352,101300.0,0.0
2024-02-16 03:00:00,9.358211,-2.821887,197.5823,0.0,0.0,269.21616,0.002330685,101300.0,0.0
2024-02-16 04:00:00,4.640956,-1.2422334,194.28618,0.0,0.0,268.83853,0.0023267146,101300.0,0.0
2024-02-16 05:00:00,-2.078356,1.4353405,191.2653,0.0,0.0,268.39972,0.002122896,101300.0,0.0
2024-02-16 06:00:00,2.3920798,-0.5253783,193.96039,0.0,0.0,268.4204,0.0019632538,101300.0,0.0
2024-02-16 07:00:00,2.2016315,1.3585831,194.12225,0.0,0.0,267.9378,0.0022036533,101300.0,0.0
2024-02-16 08:00:00,-1.4050304,1.1646501,190.34378,0.0,0.0,266.82202,0.0025193808,101300.0,0.0
2024-02-16 09:00:00,-2.13275,1.817364,267.7224,0.0,0.0,266.6523,0.0030205979,101300.0,0.0
2024-02-16 10:00:00,-2.231675,1.0613569,238.21967,0.0,0.0,266.31348,0.0029307832,101300.0,0.0
2024-02-16 11:00:00,-1.2518984,1.141206,250.52315,0.0,0.0,265.44986,0.0027228992,101300.0,0.0
2024-02-16 12:00:00,1.1466396,1.2950047,196.1956,0.0,0.0,264.89478,0.0024967187,101300.0,0.0
2024-02-16 13:00:00,1.970896,0.2943658,184.41296,0.0,0.0,265.03867,0.0021278681,101300.0,0.0
2024-02-16 14:00:00,2.844746,0.48659673,184.35387,0.0,0.0,264.68365,0.0020089408,101300.0,0.0
2024-02-16 15:00:00,4.614036,0.47335935,186.28123,0.0,0.0,267.3973,0.0018530985,101300.0,229.82944
2024-02-16 16:00:00,6.3748984,-1.4763402,195.04659,0.0,0.0,270.21335,0.0016971634,101300.0,440.92807
2024-02-16 17:00:00,8.076848,-0.71964425,196.23923,0.0,0.0,271.65778,0.0017442129,101300.0,610.2984
2024-02-16 18:00:00,7.604362,-1.3469731,198.51752,0.0,0.0,272.9502,0.0019121394,101300.0,747.6637
2024-02-16 19:00:00,7.0545635,-1.5422674,203.13307,0.0,0.0,272.8026,0.0022700918,101300.0,779.1621
2024-02-16 20:00:00,8.8425255,-3.2674358,199.32297,0.0,0.0,273.80197,0.0020167648,101300.0,768.78595
2024-02-16 21:00:00,7.7525535,-3.3763888,200.71773,0.0,0.0,273.75378,0.0019384546,101300.0,657.0928
2024-02-16 22:00:00,6.0717936,-3.7355258,211.40616,0.0,0.0,272.9355,0.002141015,101300.0,449.8277
2024-02-16 23:00:00,6.689559,-2.7152882,207.34018,0.0,0.0,272.7896,0.0019048611,101300.0,224.27254
2024-02-17 00:00:00,0.10436883,1.6931798,250.44357,0.0,0.0,268.70285,0.0028045157,101300.0,51.85613
2024-02-17 01:00:00,-3.7198884,3.4283216,280.7475,0.0,0.0,265.09277,0.0026046738,101300.0,0.0
2024-02-17 02:00:00,-2.6942096,2.4168906,266.089,0.0,0.0,263.39526,0.0022065795,101300.0,0.0
2024-02-17 03:00:00,-3.3182232,2.8776798,264.84387,0.0,0.0,262.57156,0.0020032108,101300.0,0.0
2024-02-17 04:00:00,-2.852436,1.7140906,223.19379,0.0,0.0,261.79382,0.0018816901,101300.0,0.0
2024-02-17 05:00:00,-1.5253335,2.6240156,241.05682,1.1612184,1.1612184,261.1147,0.0018416933,101300.0,0.0
2024-02-17 06:00:00,-2.0355568,2.0967424,215.81776,0.24432541,0.24432541,259.97687,0.0016641323,101300.0,0.0
2024-02-17 07:00:00,-1.3693622,1.3253914,230.23868,0.0,0.0,258.7928,0.0014919328,101300.0,0.0
2024-02-17 08:00:00,-0.80531967,0.24290244,240.1068,0.0,0.0,258.63678,0.0014710628,101300.0,0.0
2024-02-17 09:00:00,-0.33585632,1.3060519,212.11116,0.0,0.0,256.89008,0.0012485159,101300.0,0.0
2024-02-17 10:00:00,1.7900947,-0.09060979,182.6136,0.0,0.0,257.02676,0.0012300618,101300.0,0.0
2024-02-17 11:00:00,0.29601383,1.0564355,178.66206,0.0,0.0,257.8041,0.0013034161,101300.0,0.0
2024-02-17 12:00:00,0.64097106,-0.55496824,171.50029,0.0,0.0,257.5799,0.001231904,101300.0,0.0
2024-02-17 13:00:00,0.68280315,0.26742512,170.03322,0.0,0.0,257.307,0.0012421974,101300.0,0.0
2024-02-17 14:00:00,1.6584768,-0.06455717,167.5295,0.0,0.0,258.02255,0.0011768431,101300.0,0.0
2024-02-17 15:00:00,0.35493135,-0.2725205,167.36859,0.0,0.0,260.83618,0.0014576071,101300.0,237.31291
2024-02-17 16:00:00,-1.1583241,0.76292646,162.79694,0.0,0.0,262.83234,0.0014801826,101300.0,475.85745
2024-02-17 17:00:00,-1.6423277,1.8459651,168.32353,0.0,0.0,265.76834,0.0016837693,101300.0,662.15955
2024-02-17 18:00:00,-0.29544616,1.5723935,173.30595,0.0,0.0,267.80966,0.0017495836,101300.0,781.9085
2024-02-17 19:00:00,-1.1908575,1.3414274,178.2441,0.0,0.0,270.1602,0.0014439325,101300.0,823.4831
2024-02-17 20:00:00,-1.4444958,1.7599788,182.69017,0.0,0.0,271.34964,0.0013630602,101300.0,787.4114
2024-02-17 21:00:00,-3.3682473,1.3889319,187.76062,0.0,0.0,272.00995,0.0014223142,101300.0,674.46497
2024-02-17 22:00:00,-3.9431183,2.1911342,191.50801,0.0,0.0,271.72153,0.0018302461,101300.0,492.9967
2024-02-17 23:00:00,-1.0165144,2.1524084,193.80795,0.0,0.0,271.1249,0.0020479723,101300.0,244.96965
2024-02-18 00:00:00,-1.6576397,1.9528625,195.9267,0.0,0.0,270.72937,0.0021653264,101300.0,97.209145
2024-02-18 01:00:00,-1.1478016,1.096935,185.6246,0.0,0.0,267.97403,0.0023297768,101300.0,0.0
2024-02-18 02:00:00,0.5417084,0.810136,175.56418,0.0,0.0,266.56662,0.0016320446,101300.0,0.0
2024-02-18 03:00:00,1.2789373,-1.125501,174.38501,0.0,0.0,266.55978,0.0010688431,101300.0,0.0
2024-02-18 04:00:00,2.6178079,-1.950329,170.16704,0.0,0.0,267.27634,0.0007244485,101300.0,0.0
2024-02-18 05:00:00,2.615733,-1.6335224,169.88461,0.0,0.0,267.45465,0.0006279056,101300.0,0.0
2024-02-18 06:00:00,0.030939115,-0.9760872,168.3415,0.0,0.0,267.5007,0.0006127993,101300.0,0.0
2024-02-18 07:00:00,2.5360487,-1.4989498,166.94847,0.0,0.0,266.9793,0.0005508983,101300.0,0.0
2024-02-18 08:00:00,2.6157756,-1.8484194,166.92537,0.0,0.0,267.17645,0.00050559855,101300.0,0.0
2024-02-18 09:00:00,2.1780894,-2.158412,166.37302,0.0,0.0,267.52637,0.00046363915,101300.0,0.0
2024-02-18 10:00:00,1.4773242,-1.4898472,165.78127,0.0,0.0,267.79507,0.00041709846,101300.0,0.0
2024-02-18 11:00:00,1.0774021,-2.1230054,164.97707,0.0,0.0,268.1681,0.00036531832,101300.0,0.0
2024-02-18 12:00:00,2.1523554,-1.4794763,165.10352,0.0,0.0,268.1904,0.0003280273,101300.0,0.0
2024-02-18 13:00:00,4.5404077,-1.4812514,162.84155,0.0,0.0,267.5817,0.00032120798,101300.0,0.0
2024-02-18 14:00:00,5.2531176,-1.5275438,161.5912,0.0,0.0,267.22318,0.00034996297,101300.0,0.0
2024-02-18 15:00:00,6.8023086,-1.4065543,159.73726,0.0,0.0,269.02173,0.00034707462,101300.0,256.04282
2024-02-18 16:00:00,6.2593074,-1.026187,160.78809,0.0,0.0,274.058,0.00035057397,101300.0,496.09204
2024-02-18 17:00:00,4.859558,-2.6277375,180.55067,0.0,0.0,276.46115,0.00050116214,101300.0,671.6387
2024-02-18 18:00:00,6.9455156,-2.1449082,198.64137,0.0,0.0,276.74356,0.0010543462,101300.0,777.00323
2024-02-18 19:00:00,8.018901,-1.6492895,212.44139,0.0,0.0,276.75366,0.0017505578,101300.0,805.0816
2024-02-18 20:00:00,7.827436,-1.2483779,274.89417,0.0,0.0,276.44208,0.001828028,101300.0,478.38623
2024-02-18 21:00:00,8.709128,-1.0220199,254.32956,0.0,0.0,275.51886,0.0021823782,101300.0,458.10614
2024-02-18 22:00:00,8.649138,-1.113378,269.6441,0.0,0.0,274.88968,0.00231061,101300.0,197.56805
2024-02-18 23:00:00,5.77703,0.47056034,260.61737,0.0,0.0,275.36475,0.0025855089,101300.0,124.98921
2024-02-19 00:00:00,6.083935,-0.8945726,249.84865,0.0,0.0,274.16495,0.002674779,101300.0,54.754105
2024-02-19 01:00:00,4.5366025,-0.58683795,220.67154,0.0021351737,0.0021351737,270.88373,0.0026373377,101300.0,0.0
2024-02-19 02:00:00,4.546221,-1.1723433,212.63264,0.0,0.0,269.1173,0.0025029639,101300.0,0.0
2024-02-19 03:00:00,-1.739788,-0.83025986,204.05014,0.0,0.0,268.94144,0.0024765832,101300.0,0.0
2024-02-19 04:00:00,3.208921,-2.4005058,199.61084,0.0,0.0,267.67026,0.0024525018,101300.0,0.0
2024-02-19 05:00:00,3.5942059,-0.83222556,213.58595,0.0,0.0,268.18964,0.0025501668,101300.0,0.0
2024-02-19 06:00:00,5.818082,-1.0807092,196.92307,0.1458945,0.1458945,267.2782,0.0024700358,101300.0,0.0
2024-02-19 07:00:00,13.437049,-3.7464318,187.15715,0.0,0.0,267.5463,0.0022131312,101300.0,0.0
2024-02-19 08:00:00,11.9950695,-3.1438544,184.23003,0.0,0.0,267.5678,0.0020349373,101300.0,0.0
2024-02-19 09:00:00,11.172461,-2.37991,187.33902,0.0,0.0,268.1087,0.0021465817,101300.0,0.0
2024-02-19 10:00:00,9.240931,-3.2347975,183.6443,0.0,0.0,268.53836,0.001961455,101300.0,0.0
2024-02-19 11:00:00,14.759426,-4.612861,181.1482,0.0,0.0,268.6788,0.0020484407,101300.0,0.0
2024-02-19 12:00:00,16.43195,-3.7487001,179.09329,0.0,0.0,269.54263,0.0017313558,101300.0,0.0
2024-02-19 13:00:00,11.150593,-3.572979,181.61559,0.0,0.0,269.59753,0.0016093596,101300.0,0.0
2024-02-19 14:00:00,7.6061616,-2.6604135,183.97676,0.0,0.0,269.34866,0.0016548688,101300.0,0.0
2024-02-19 15:00:00,-3.1440494,1.1020133,189.52214,0.0,0.0,271.93057,0.0014735338,101300.0,250.44658
2024-02-19 16:00:00,-1.5701292,-1.1374482,192.35384,0.0,0.0,274.2954,0.0014841509,101300.0,485.42633
2024-02-19 17:00:00,1.1993381,-2.4878392,198.8906,0.0,0.0,276.87918,0.0013232243,101300.0,668.4014
2024-02-19 18:00:00,0.09618136,-2.5206559,199.18011,0.0,0.0,278.29623,0.0013619555,101300.0,790.8464
2024-02-19 19:00:00,1.2245249,-1.2061903,206.7979,0.0,0.0,279.47058,0.0015895047,101300.0,829.4033
2024-02-19 20:00:00,2.7913928,0.16634251,213.33264,0.0,0.0,280.1024,0.0015620827,101300.0,794.5471
2024-02-19 21:00:00,5.164495,-1.0153439,206.5291,0.0,0.0,280.11295,0.0012574341,101300.0,687.11633
2024-02-19 22:00:00,4.3372536,-2.1402962,211.30334,0.0,0.0,280.61798,0.0012523019,101300.0,503.44055
2024-02-19 23:00:00,2.6546407,-0.9992897,212.8266,0.0,0.0,279.91812,0.0014755301,101300.0,255.34642
2024-02-20 00:00:00,1.8764151,-0.22864734,210.41257,0.0,0.0,279.21396,0.0012297042,101300.0,106.64969
2024-02-20 01:00:00,-2.158416,1.073487,209.22191,0.0,0.0,275.99323,0.0013153775,101300.0,0.0
2024-02-20 02:00:00,-1.451247,0.9545057,205.83313,0.0,0.0,274.53516,0.0022051793,101300.0,0.0
2024-02-20 03:00:00,-0.07442418,1.065364,206.77873,0.0,0.0,273.612,0.0016266427,101300.0,0.0
2024-02-20 04:00:00,1.1991094,0.74189574,205.70714,0.0,0.0,272.96902,0.0016368752,101300.0,0.0
2024-02-20 05:00:00,7.1992707,0.045296535,202.5128,0.0,0.0,273.43375,0.0016460103,101300.0,0.0
2024-02-20 06:00:00,10.041589,-0.92358094,202.6769,0.0,0.0,273.91107,0.0017593888,101300.0,0.0
2024-02-20 07:00:00,9.588173,-0.9066476,208.04977,0.0,0.0,273.69037,0.001993086,101300.0,0.0
2024-02-20 08:00:00,9.449527,-0.5773186,209.72624,0.0,0.0,273.68787,0.002155986,101300.0,0.0
2024-02-20 09:00:00,9.5044985,0.24801219,210.84421,0.0,0.0,273.93286,0.0022274368,101300.0,0.0
2024-02-20 10:00:00,8.951336,0.70514417,210.19084,0.0,0.0,273.5171,0.00243763,101300.0,0.0
2024-02-20 11:00:00,8.215885,-0.20165111,211.82549,0.0,0.0,273.3298,0.0025451924,101300.0,0.0
2024-02-20 12:00:00,7.7081437,-0.18512289,213.4275,0.0,0.0,273.41797,0.0025110983,101300.0,0.0
2024-02-20 13:00:00,7.5425067,0.29293224,213.68282,0.0,0.0,273.38766,0.0024613729,101300.0,0.0
2024-02-20 14:00:00,7.4177456,0.52388954,212.49536,0.0,0.0,272.9481,0.0023934522,101300.0,0.0
2024-02-20 15:00:00,7.1425915,0.90333784,216.153,0.0,0.0,275.52237,0.0026928354,101300.0,246.93718
2024-02-20 16:00:00,7.408485,0.869052,219.87624,0.0,0.0,277.57333,0.0025588486,101300.0,474.35583
2024-02-20 17:00:00,10.419107,0.6407135,222.6384,0.0,0.0,278.6394,0.002620026,101300.0,655.1312
2024-02-20 18:00:00,10.799197,1.1627338,225.24812,0.0,0.0,280.10645,0.0025218234,101300.0,774.59033
2024-02-20 19:00:00,8.650049,1.9107443,229.80577,0.0,0.0,281.14154,0.0025682454,101300.0,813.23706
2024-02-20 20:00:00,7.1796985,1.7565988,255.36908,0.0,0.0,281.5563,0.002645795,101300.0,699.6375
