time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,PRES_surface,DSWRF_surface
2024-02-15 13:00:00,14.116741,2.6577482,161.3038,0.0,0.0,259.23654,0.0015500181,101300.0,0.0
2024-02-15 14:00:00,10.643629,5.161966,163.96666,0.0,0.0,259.46854,0.0015355584,101300.0,0.0
2024-02-15 15:00:00,10.285992,3.2557485,166.7297,0.0,0.0,260.25903,0.0017157238,101300.0,195.73071
2024-02-15 16:00:00,12.135669,3.9216368,172.40018,0.0,0.0,262.45123,0.0020156736,101300.0,399.1295
2024-02-15 17:00:00,12.629948,5.0306005,174.16351,0.0,0.0,263.41602,0.0021714545,101300.0,562.6397
2024-02-15 18:00:00,13.228661,6.132847,177.67844,0.0,0.0,264.43863,0.002346493,101300.0,662.9808
2024-02-15 19:00:00,11.729739,6.192117,195.93954,0.0,0.0,264.90927,0.0024630819,101300.0,667.5027
2024-02-15 20:00:00,10.955708,5.163943,215.8572,0.0,0.0,265.34882,0.002412603,101300.0,580.6483
2024-02-15 21:00:00,11.704858,3.547873,242.20247,0.0,0.0,265.50357,0.0023947752,101300.0,339.2254
2024-02-15 22:00:00,12.548659,1.6601013,212.83649,0.0,0.0,264.75342,0.0024605386,101300.0,319.0507
2024-02-15 23:00:00,11.51644,1.3984382,193.19,0.0,0.0,263.7919,0.0024717608,101300.0,118.30343
2024-02-16 00:00:00,8.768584,2.0888815,207.41992,0.0,0.0,262.0297,0.0021594071,101300.0,69.81697
2024-02-16 01:00:00,9.260267,1.8496121,185.50578,0.22600518,0.22600518,260.27194,0.0018989866,101300.0,0.0
2024-02-16 02:00:00,10.143084,-2.1786792,188.78073,0.00022155393,0.00022155393,259.4895,0.001757457,101300.0,0.0
2024-02-16 03:00:00,9.798184,-1.7906648,205.95311,0.0,0.0,259.4738,0.001787487,101300.0,0.0
2024-02-16 04:00:00,10.657314,-2.0359333,170.04407,0.0,0.0,258.80893,0.0016855596,101300.0,0.0
2024-02-16 05:00:00,11.599982,-3.483613,172.29617,0.0,0.0,258.34207,0.0016100353,101300.0,0.0
2024-02-16 06:00:00,9.530604,-3.1647637,160.92546,0.0,0.0,257.9792,0.0015331284,101300.0,0.0
2024-02-16 07:00:00,7.6713853,-3.0586753,153.47385,0.0,0.0,257.35886,0.001400598,101300.0,0.0
2024-02-16 08:00:00,6.9629307,-2.820995,154.58347,0.0,0.0,256.92087,0.0013817513,101300.0,0.0
2024-02-16 09:00:00,9.319826,-4.089403,156.77489,0.0,0.0,256.6474,0.0013653296,101300.0,0.0
2024-02-16 10:00:00,9.269282,-2.8769832,152.1061,0.0,0.0,256.41434,0.0013204669,101300.0,0.0
2024-02-16 11:00:00,7.8382263,-1.8783486,161.0134,0.0,0.0,256.58398,0.0013373152,101300.0,0.0
2024-02-16 12:00:00,8.166719,-0.96931815,174.66035,0.0,0.0,256.6059,0.0013515543,101300.0,0.0
2024-02-16 13:00:00,6.189376,-1.6925069,170.6279,0.0,0.0,256.6777,0.0013512671,101300.0,0.0
2024-02-16 14:00:00,7.511683,-2.1364167,168.07086,0.0,0.0,256.51038,0.0013305967,101300.0,0.0
2024-02-16 15:00:00,9.294314,-2.4486742,167.20926,0.0,0.0,257.2003,0.0014104301,101300.0,183.42087
2024-02-16 16:00:00,10.404583,-2.6315615,155.19914,0.0,0.0,259.14703,0.0015331246,101300.0,426.40976
2024-02-16 17:00:00,10.1876135,-2.8864613,158.25229,0.0,0.0,260.0122,0.0016944713,101300.0,579.0911
2024-02-16 18:00:00,10.190498,-3.1919105,165.9138,0.0,0.0,261.23907,0.001880852,101300.0,672.7291
2024-02-16 19:00:00,10.0194235,-2.2369938,172.45712,0.0,0.0,261.69693,0.002024387,101300.0,694.91656
2024-02-16 20:00:00,10.587276,-2.6496813,192.37132,0.0,0.0,261.61853,0.001918322,101300.0,592.3886
