time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface,PRES_surface
2023-12-27 13:00:00,4.60953,-1.0132353,257.66235,0.0,0.0,268.20767,71952.17,0.0,101300.0
2023-12-27 14:00:00,4.2206473,-0.84788245,205.71553,0.0,0.0,267.51535,71997.21,0.0,101300.0
2023-12-27 15:00:00,4.170706,-0.26023534,194.84007,0.0,0.0,267.8653,71958.56,43.182587,101300.0
2023-12-27 16:00:00,3.8991761,-1.943588,227.85771,0.0,0.0,269.12296,71989.44,131.18204,101300.0
2023-12-27 17:00:00,4.0893526,-3.5547063,257.78894,0.0,0.0,269.8941,71990.73,189.68028,101300.0
2023-12-27 18:00:00,4.3642936,-2.325588,247.13809,0.0,0.0,270.0353,72049.57,281.06204,101300.0
2023-12-27 19:00:00,2.1268234,-5.9907064,193.32947,0.0,0.0,271.91528,72012.88,436.15796,101300.0
2023-12-27 20:00:00,2.4385293,-6.143235,212.88174,0.0,0.0,271.94235,71965.25,387.87384,101300.0
2023-12-27 21:00:00,2.6825883,-5.5909996,208.81334,0.0,0.0,271.5541,71961.62,308.34778,101300.0
2023-12-27 22:00:00,2.4518826,-3.739471,192.89514,0.0,0.0,270.58884,72004.36,194.40094,101300.0
2023-12-27 23:00:00,2.4814703,-3.442294,189.7703,0.0,0.0,270.05646,72009.56,102.39953,101300.0
2023-12-28 00:00:00,1.6167649,-2.5934117,188.95984,0.0,0.0,268.0053,72000.88,0.0,101300.0
2023-12-28 01:00:00,2.9243531,0.35070583,188.81842,0.0,0.0,266.95645,72129.46,0.0,101300.0
2023-12-28 02:00:00,3.1741765,0.36988232,186.01752,0.0,0.0,266.9106,72161.3,0.0,101300.0
2023-12-28 03:00:00,3.0198827,0.22011763,184.47112,0.0,0.0,266.63354,72101.445,0.0,101300.0
2023-12-28 04:00:00,3.7757645,0.1270588,183.24011,0.0,0.0,266.76117,72029.55,0.0,101300.0
