time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface,PRES_surface
2023-12-27 13:00:00,5.1065,-4.018,262.048,0.0,0.0,273.02664,79374.13,0.0,101300.0
2023-12-27 14:00:00,5.0645003,-3.1588333,243.15668,0.0,0.0,272.51834,79443.15,0.0,101300.0
2023-12-27 15:00:00,1.0953333,-2.996,259.68283,0.0,0.0,273.13998,79416.25,62.1975,101300.0
2023-12-27 16:00:00,-1.8554999,-1.3766667,279.63797,0.0,0.0,273.02664,79469.9,160.07916,101300.0
2023-12-27 17:00:00,-2.1111667,0.4395,229.27934,0.0,0.0,274.69504,79507.78,409.3633,101300.0
2023-12-27 18:00:00,3.0116665,-3.8105,241.13817,0.0,0.0,277.37503,79505.49,461.65634,101300.0
2023-12-27 19:00:00,-1.6743332,-3.7099998,219.21019,0.0,0.0,278.92667,79454.07,552.1608,101300.0
2023-12-27 20:00:00,-3.5785,-4.8563333,263.60632,0.0,0.0,277.98166,79445.63,363.76367,101300.0
2023-12-27 21:00:00,-3.4528334,-3.8263333,220.89648,0.0,0.0,278.15332,79433.27,371.09567,101300.0
2023-12-27 22:00:00,-2.3228333,-4.1365,215.56487,0.0,0.0,277.67667,79455.23,165.64534,101300.0
2023-12-27 23:00:00,-1.7718334,-2.6969998,218.88817,0.0,0.0,277.06,79475.37,88.72016,101300.0
2023-12-28 00:00:00,0.8415,-1.637,215.93199,0.0,0.0,274.32834,79465.37,0.0,101300.0
2023-12-28 01:00:00,-0.004833333,-4.1415,216.53767,0.0,0.0,271.78,79657.984,0.0,101300.0
2023-12-28 02:00:00,0.86216664,0.751,211.26001,0.0,0.0,271.09,79700.37,0.0,101300.0
2023-12-28 03:00:00,2.7773333,1.4438334,207.11665,0.0,0.0,270.55832,79626.87,0.0,101300.0
2023-12-28 04:00:00,3.4585,-0.86416674,203.895,0.0,0.0,270.495,79529.37,0.0,101300.0
2023-12-28 05:00:00,2.4731667,-1.02,200.06984,0.0,0.0,270.405,79589.28,0.0,101300.0
2023-12-28 06:00:00,5.490667,-2.4875,193.01099,0.0,0.0,270.72168,79519.22,0.0,101300.0
2023-12-28 07:00:00,4.059833,-1.8308334,197.4915,0.0,0.0,270.73166,79554.94,0.0,101300.0
2023-12-28 08:00:00,4.574333,-0.70350003,196.078,0.0,0.0,270.42664,79503.95,0.0,101300.0
2023-12-28 09:00:00,4.4796667,-2.0588334,194.14818,0.0,0.0,270.24002,79508.73,0.0,101300.0
2023-12-28 10:00:00,4.1283336,-1.823,197.3655,0.0,0.0,270.53836,79486.75,0.0,101300.0
2023-12-28 11:00:00,4.0908337,-2.0078332,196.97949,0.0,0.0,272.035,79397.56,0.0,101300.0
2023-12-28 12:00:00,3.7653332,-2.4745002,198.8965,0.0,0.0,271.6083,79474.23,0.0,101300.0
