time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface,PRES_surface
2023-12-27 13:00:00,4.6746926,-0.48138463,277.15436,0.0,0.0,267.01227,71311.83,0.0,101300.0
2023-12-27 14:00:00,4.2812304,0.1887692,269.09576,0.0,0.0,267.00537,71343.85,0.0,101300.0
2023-12-27 15:00:00,4.1227694,-0.4619231,231.05885,0.0,0.0,267.13538,71310.18,34.00215,101300.0
2023-12-27 16:00:00,3.6494613,-2.9646924,247.45923,0.0,0.0,268.18076,71335.164,108.43185,101300.0
2023-12-27 17:00:00,4.671615,-4.1439996,241.79865,0.0,0.0,268.24387,71342.49,211.59059,101300.0
2023-12-27 18:00:00,3.917923,-4.5896926,248.50548,0.0,0.0,269.61694,71387.11,256.33325,101300.0
2023-12-27 19:00:00,3.0085385,-5.214692,191.60316,0.0,0.0,271.2315,71358.195,392.30392,101300.0
2023-12-27 20:00:00,2.7244618,-4.925077,248.04622,0.0,0.0,270.89386,71329.39,262.49524,101300.0
2023-12-27 21:00:00,3.2879999,-3.9504614,207.66861,0.0,0.0,270.52155,71346.38,228.85124,101300.0
2023-12-27 22:00:00,1.290923,-2.7952306,196.83302,0.0,0.0,270.44308,71388.89,83.82347,101300.0
2023-12-27 23:00:00,3.017,0.68961537,190.35214,0.0,0.0,269.3808,71386.46,96.622925,101300.0
2023-12-28 00:00:00,3.6046922,2.274,186.82648,0.0,0.0,267.80463,71375.914,0.0,101300.0
2023-12-28 01:00:00,4.176,1.4506152,188.54437,0.0,0.0,266.44537,71501.445,0.0,101300.0
2023-12-28 02:00:00,3.807077,3.0013075,183.91092,0.0,0.0,266.47003,71545.1,0.0,101300.0
2023-12-28 03:00:00,4.0634613,1.8337691,184.68246,0.0,0.0,266.0992,71483.65,0.0,101300.0
2023-12-28 04:00:00,5.2887692,3.7743077,177.902,0.0,0.0,266.32922,71423.87,0.0,101300.0
2023-12-28 05:00:00,5.0461535,3.5389998,174.31947,0.0,0.0,266.08844,71461.05,0.0,101300.0
2023-12-28 06:00:00,5.8857694,3.478769,170.33499,0.0,0.0,266.0677,71448.13,0.0,101300.0
2023-12-28 07:00:00,5.001692,3.762923,171.96947,0.0,0.0,266.39078,71454.945,0.0,101300.0
