time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface,PRES_surface
2023-12-27 13:00:00,8.6714,-4.064934,210.1948,0.0,0.0,258.36267,65871.805,0.0,101300.0
2023-12-27 14:00:00,8.2078,-3.676533,174.12526,0.0,0.0,257.71933,65884.83,0.0,101300.0
2023-12-27 15:00:00,8.061533,-3.6785338,179.05396,0.0,0.0,258.66867,65885.805,88.07166,101300.0
2023-12-27 16:00:00,7.3606005,-4.1976666,183.57921,0.0,0.0,259.62866,65883.39,282.94186,101300.0
2023-12-27 17:00:00,8.546332,-4.911533,209.25052,0.0,0.0,259.702,65911.23,389.26785,101300.0
2023-12-27 18:00:00,8.290667,-5.6878,201.38887,0.0,0.0,260.99734,65985.125,493.04953,101300.0
2023-12-27 19:00:00,7.479133,-4.766267,166.5398,0.0,0.0,261.98135,65938.195,598.7431,101300.0
2023-12-27 20:00:00,6.249133,-5.124601,196.18306,0.0,0.0,262.166,65887.99,506.31277,101300.0
2023-12-27 21:00:00,6.0750666,-6.8170004,180.73535,0.0,0.0,262.08734,65877.734,411.01227,101300.0
2023-12-27 22:00:00,4.9827332,-6.2141333,166.88873,0.0,0.0,262.38596,65915.336,243.82153,101300.0
2023-12-27 23:00:00,6.319667,-4.4284,165.05186,0.0,0.0,260.85867,65920.02,103.34127,101300.0
2023-12-28 00:00:00,6.4622664,-4.0624003,163.45213,0.0,0.0,259.31198,65915.87,0.0,101300.0
2023-12-28 01:00:00,6.211867,-4.1893334,179.9632,0.0,0.0,258.59,66025.32,0.0,101300.0
2023-12-28 02:00:00,6.5828004,-3.939,170.72348,0.0,0.0,258.69666,66063.93,0.0,101300.0
2023-12-28 03:00:00,6.5163336,-4.655733,173.9942,0.0,0.0,258.468,66003.35,0.0,101300.0
2023-12-28 04:00:00,8.365067,-4.156133,161.78409,0.0,0.0,258.15,65974.32,0.0,101300.0
2023-12-28 05:00:00,7.404333,-4.064734,159.54472,0.0,0.0,257.91736,65990.93,0.0,101300.0
2023-12-28 06:00:00,8.060334,-5.3929996,150.31294,0.0,0.0,257.7533,65967.85,0.0,101300.0
2023-12-28 07:00:00,8.155933,-5.0906,152.34741,0.0,0.0,257.59933,65982.78,0.0,101300.0
2023-12-28 08:00:00,7.7474,-5.1052003,156.1042,0.0,0.0,257.94467,65998.83,0.0,101300.0
2023-12-28 09:00:00,7.415666,-4.9781337,156.63406,0.0,0.0,257.9553,65975.88,0.0,101300.0
2023-12-28 10:00:00,6.915933,-4.419133,158.41187,0.0,0.0,258.92868,66000.41,0.0,101300.0
2023-12-28 11:00:00,6.641867,-3.7139332,158.5126,0.0,0.0,259.95468,66027.45,0.0,101300.0
2023-12-28 12:00:00,7.4907336,-3.268867,163.1116,0.0,0.0,259.356,66032.86,0.0,101300.0
2023-12-28 13:00:00,8.1274,-3.5675337,161.93686,0.0,0.0,259.19534,66105.8,0.0,101300.0
2023-12-28 14:00:00,7.783334,-3.5906,164.33586,0.0,0.0,259.31802,66103.805,0.0,101300.0
2023-12-28 15:00:00,7.6286664,-3.9171333,165.19167,0.0,0.0,259.666,66050.87,97.28653,101300.0
2023-12-28 16:00:00,7.668067,-4.1868668,166.14966,0.0,0.0,260.90933,66197.586,315.5201,101300.0
2023-12-28 17:00:00,7.6388674,-5.373334,165.37799,0.0,0.0,263.29068,66196.08,484.21082,101300.0
2023-12-28 18:00:00,6.3171325,-6.229201,168.52101,0.0,0.0,265.01932,66161.84,582.12994,101300.0
2023-12-28 19:00:00,7.1559324,-6.3392663,169.5536,0.0,0.0,265.1967,66154.72,604.59467,101300.0
2023-12-28 20:00:00,5.522533,-7.325134,166.23953,0.0,0.0,265.5807,66179.37,557.2774,101300.0
2023-12-28 21:00:00,4.9343333,-6.2718,166.7076,0.0,0.0,265.97598,66196.45,438.63638,101300.0
2023-12-28 22:00:00,5.3967333,-5.8071337,168.67714,0.0,0.0,265.93866,66203.664,248.98119,101300.0
2023-12-28 23:00:00,5.356,-4.4997334,168.5444,0.0,0.0,264.62466,66253.09,106.90006,101300.0
2023-12-29 00:00:00,5.5809336,-3.1904671,166.60815,0.0,0.0,262.8007,66254.27,0.0,101300.0
2023-12-29 01:00:00,4.9190664,-2.7280664,168.68768,0.0,0.0,262.86404,66303.51,0.0,101300.0
2023-12-29 02:00:00,5.9724665,-2.2165332,169.94246,0.0,0.0,261.99667,66374.57,0.0,101300.0
2023-12-29 03:00:00,6.1621337,-2.1848667,165.85347,0.0,0.0,261.78467,66335.64,0.0,101300.0
2023-12-29 04:00:00,6.3058667,-1.9418665,161.70575,0.0,0.0,261.466,66390.79,0.0,101300.0
2023-12-29 05:00:00,5.6046,-2.180667,164.21492,0.0,0.0,261.87668,66341.266,0.0,101300.0
2023-12-29 06:00:00,5.8766665,-2.5616,166.643,0.0,0.0,261.6107,66348.22,0.0,101300.0
2023-12-29 07:00:00,6.0823994,-2.9332001,167.97188,0.0,0.0,261.826,66363.78,0.0,101300.0
2023-12-29 08:00:00,6.6903996,-3.0815332,166.80933,0.0,0.0,261.51135,66404.7,0.0,101300.0
2023-12-29 09:00:00,6.415866,-3.8456,164.893,0.0,0.0,261.21735,66392.0,0.0,101300.0
2023-12-29 10:00:00,6.593399,-3.461467,164.4244,0.0,0.0,260.59268,66413.11,0.0,101300.0
2023-12-29 11:00:00,6.6514664,-3.127667,164.6464,0.0,0.0,260.81598,66389.234,0.0,101300.0
2023-12-29 12:00:00,7.1892004,-3.3964,173.7546,0.0,0.0,261.028,66423.67,0.0,101300.0
2023-12-29 13:00:00,7.565,-3.1695333,168.21046,0.0,0.0,261.1387,66439.65,0.0,101300.0
2023-12-29 14:00:00,8.387466,-3.2048,166.916,0.0,0.0,260.91733,66423.64,0.0,101300.0
2023-12-29 15:00:00,8.1008005,-3.9588664,170.4708,0.0,0.0,261.47537,66418.51,96.40354,101300.0
2023-12-29 16:00:00,7.2096,-2.8297338,168.22319,0.0,0.0,263.6807,66403.24,317.73236,101300.0
2023-12-29 17:00:00,7.134,-3.2926664,169.68953,0.0,0.0,265.27734,66450.91,486.61176,101300.0
2023-12-29 18:00:00,7.3252664,-4.3611994,168.61766,0.0,0.0,266.428,66459.805,586.1943,101300.0
2023-12-29 19:00:00,7.0740666,-3.5130665,172.2634,0.0,0.0,267.66934,66415.61,607.26306,101300.0
2023-12-29 20:00:00,8.129534,-4.1566,173.13507,0.0,0.0,267.79068,66299.98,557.33844,101300.0
2023-12-29 21:00:00,7.9134665,-4.633,172.84181,0.0,0.0,267.38666,66312.28,438.9297,101300.0
2023-12-29 22:00:00,8.428201,-4.648667,174.41208,0.0,0.0,267.14798,66332.086,250.93745,101300.0
2023-12-29 23:00:00,7.781467,-4.4523335,176.0654,0.0,0.0,265.67334,66302.82,107.67453,101300.0
2023-12-30 00:00:00,9.196333,-4.664667,175.28676,0.0,0.0,263.58066,66297.484,0.0,101300.0
2023-12-30 01:00:00,9.446134,-4.7051334,174.33882,0.0,0.0,262.6913,66222.664,0.0,101300.0
2023-12-30 02:00:00,8.896333,-4.046334,182.21213,0.0,0.0,262.74466,66256.2,0.0,101300.0
2023-12-30 03:00:00,8.760267,-4.3096004,176.77626,0.0,0.0,262.22934,66272.875,0.0,101300.0
2023-12-30 04:00:00,6.9288664,-4.1890664,168.99753,0.0,0.0,262.236,66313.54,0.0,101300.0
2023-12-30 05:00:00,8.534733,-4.1275997,174.98859,0.0,0.0,262.41464,66258.99,0.0,101300.0
2023-12-30 06:00:00,7.950667,-5.2094007,169.18953,0.0,0.0,261.074,66242.32,0.0,101300.0
2023-12-30 07:00:00,8.879399,-3.9085338,166.78986,0.0,0.0,261.53998,66267.58,0.0,101300.0
2023-12-30 08:00:00,10.302601,-4.9771338,166.67412,0.0,0.0,261.05933,66158.76,0.0,101300.0
2023-12-30 09:00:00,10.508,-4.9810004,165.77519,0.0,0.0,261.66467,66169.586,0.0,101300.0
2023-12-30 10:00:00,9.018201,-4.539533,164.6408,0.0,0.0,261.23602,66116.03,0.0,101300.0
2023-12-30 11:00:00,9.320933,-4.926733,164.28639,0.0,0.0,261.044,66188.27,0.0,101300.0
2023-12-30 12:00:00,9.385866,-4.7500668,172.29425,0.0,0.0,260.90338,66137.49,0.0,101300.0
2023-12-30 13:00:00,9.4294,-4.143466,165.69193,0.0,0.0,261.24533,66137.76,0.0,101300.0
2023-12-30 14:00:00,8.9992,-4.5239334,168.69391,0.0,0.0,261.78,66072.19,0.0,101300.0
2023-12-30 15:00:00,6.7020664,-4.4644003,169.4568,0.0,0.0,262.20535,66130.6,96.66147,101300.0
2023-12-30 16:00:00,8.0538,-4.7506666,169.54102,0.0,0.0,264.04202,66225.805,317.55154,101300.0
2023-12-30 17:00:00,8.007067,-4.0984,173.14906,0.0,0.0,266.2427,66191.24,485.55487,101300.0
2023-12-30 18:00:00,8.687532,-5.2911325,173.0718,0.0,0.0,267.57867,66155.79,584.85095,101300.0
2023-12-30 19:00:00,7.932466,-5.3827996,171.91643,0.0,0.0,268.292,66080.914,611.0624,101300.0
2023-12-30 20:00:00,7.7544675,-4.6090665,168.86766,0.0,0.0,268.678,66083.37,563.9894,101300.0
2023-12-30 21:00:00,6.634,-4.447,174.82307,0.0,0.0,269.26065,66096.664,441.56793,101300.0
2023-12-30 22:00:00,7.0787992,-4.2569995,177.81793,0.0,0.0,268.60736,66039.02,253.1524,101300.0
2023-12-30 23:00:00,6.8896008,-3.0755336,184.5032,0.0,0.0,266.88065,66094.17,109.11867,101300.0
2023-12-31 00:00:00,7.0948005,-3.2726004,178.58273,0.0,0.0,265.882,66078.77,0.0,101300.0
2023-12-31 01:00:00,6.6892,-2.9171999,177.53374,0.0,0.0,265.80533,66023.016,0.0,101300.0
2023-12-31 02:00:00,6.3539333,-3.4058661,179.55818,0.0,0.0,265.52933,66019.23,0.0,101300.0
2023-12-31 03:00:00,5.4609327,-2.4424002,177.9018,0.0,0.0,265.49402,66006.86,0.0,101300.0
2023-12-31 04:00:00,5.151267,-1.7411335,178.98558,0.0,0.0,265.28934,66021.67,0.0,101300.0
2023-12-31 05:00:00,5.8296666,-1.6954668,183.7022,0.0,0.0,264.83,65998.08,0.0,101300.0
2023-12-31 06:00:00,5.2869334,-1.5281333,199.18254,0.0,0.0,264.62936,66053.02,0.0,101300.0
2023-12-31 07:00:00,2.9425337,-0.60940003,197.84845,0.0,0.0,265.16934,66003.88,0.0,101300.0
2023-12-31 08:00:00,4.6502004,-1.8760003,194.00435,0.0,0.0,264.4467,65968.57,0.0,101300.0
2023-12-31 09:00:00,5.028067,-2.2230666,175.03008,0.0,0.0,264.13266,65921.24,0.0,101300.0
2023-12-31 10:00:00,6.199533,-2.8590665,176.88719,0.0,0.0,264.036,65896.445,0.0,101300.0
2023-12-31 11:00:00,5.8013334,-3.0511334,177.40286,0.0,0.0,264.1887,65876.6,0.0,101300.0
2023-12-31 12:00:00,5.487,-2.6320665,181.87941,0.0,0.0,264.38998,65888.266,0.0,101300.0
2023-12-31 13:00:00,5.957867,-2.6682665,179.18893,0.0,0.0,264.2853,65844.08,0.0,101300.0
2023-12-31 14:00:00,5.1162667,-2.1069334,179.0954,0.0,0.0,264.71332,65863.3,0.0,101300.0
2023-12-31 15:00:00,4.8940663,-2.0384667,180.59947,0.0,0.0,264.65936,65929.03,90.352264,101300.0
2023-12-31 16:00:00,4.401933,-2.4021335,203.99,0.0,0.0,265.41934,65944.19,239.78073,101300.0
2023-12-31 17:00:00,2.8483331,-2.1026664,201.94238,0.0,0.0,267.09265,65947.66,420.8702,101300.0
