time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface,PRES_surface
2023-12-27 13:00:00,2.9228334,-1.0517777,181.52148,0.0,0.0,258.78552,66238.09,0.0,101300.0
2023-12-27 14:00:00,2.6454442,-0.2443333,199.68011,0.0,0.0,259.9867,66245.69,0.0,101300.0
2023-12-27 15:00:00,2.816111,-0.60616666,237.49815,0.0,0.0,260.93005,66239.06,39.13933,101300.0
2023-12-27 16:00:00,2.8194442,-4.000889,201.84483,0.0,0.0,261.8883,66230.305,184.16475,101300.0
2023-12-27 17:00:00,3.3383887,-5.111,220.55006,0.0,0.0,262.22,66256.18,265.66086,101300.0
2023-12-27 18:00:00,2.980611,-5.1731668,185.34474,0.0,0.0,262.40503,66317.01,408.5657,101300.0
2023-12-27 19:00:00,2.3725002,-5.2313337,168.98105,0.0,0.0,264.31058,66284.31,454.46106,101300.0
2023-12-27 20:00:00,2.2415,-4.2418885,226.79373,0.0,0.0,264.36554,66237.16,263.9972,101300.0
2023-12-27 21:00:00,1.5783888,-4.1845555,179.10214,0.0,0.0,264.19498,66215.03,268.57883,101300.0
2023-12-27 22:00:00,0.38105556,-3.681833,174.52705,0.0,0.0,263.985,66262.555,99.851006,101300.0
2023-12-27 23:00:00,2.4337778,-2.3894446,167.32341,0.0,0.0,263.27112,66243.78,105.35355,101300.0
2023-12-28 00:00:00,1.8125,1.3379998,161.97328,0.0,0.0,261.42334,66251.64,0.0,101300.0
2023-12-28 01:00:00,1.9865556,2.3794446,165.64034,0.0,0.0,259.29443,66393.33,0.0,101300.0
2023-12-28 02:00:00,1.5246668,2.677778,165.01045,0.0,0.0,258.89056,66428.91,0.0,101300.0
2023-12-28 03:00:00,1.9833331,2.2608335,167.51411,0.0,0.0,258.9439,66385.664,0.0,101300.0
2023-12-28 04:00:00,3.051889,2.0735,159.05095,0.0,0.0,259.6083,66336.34,0.0,101300.0
2023-12-28 05:00:00,2.1666112,2.0784445,155.69968,0.0,0.0,259.6811,66352.37,0.0,101300.0
2023-12-28 06:00:00,2.026,2.341111,153.77367,0.0,0.0,260.1517,66366.18,0.0,101300.0
2023-12-28 07:00:00,1.5617776,1.6904444,153.3611,0.0,0.0,259.96057,66365.96,0.0,101300.0
2023-12-28 08:00:00,1.530611,1.6645001,159.50604,0.0,0.0,260.24722,66383.336,0.0,101300.0
2023-12-28 09:00:00,1.2027777,1.4740558,154.80916,0.0,0.0,260.02664,66349.53,0.0,101300.0
2023-12-28 10:00:00,1.4924445,1.4128889,155.845,0.0,0.0,260.15057,66334.78,0.0,101300.0
2023-12-28 11:00:00,2.5998888,-1.7022222,154.79218,0.0,0.0,260.81998,66324.47,0.0,101300.0
2023-12-28 12:00:00,2.6367223,-1.664,160.47627,0.0,0.0,260.535,66326.23,0.0,101300.0
2023-12-28 13:00:00,3.2427225,-1.7786111,158.9815,0.0,0.0,260.5472,66406.42,0.0,101300.0
2023-12-28 14:00:00,2.7678332,-0.87644446,160.86188,0.0,0.0,260.46722,66404.35,0.0,101300.0
2023-12-28 15:00:00,2.0941668,-0.6485555,162.53984,0.0,0.0,260.80054,66376.48,77.51127,101300.0
2023-12-28 16:00:00,1.3218333,-0.19061112,164.31006,0.0,0.0,262.88,66513.11,243.70966,101300.0
2023-12-28 17:00:00,2.0044446,-3.6022224,165.00887,0.0,0.0,264.95056,66502.836,373.88785,101300.0
2023-12-28 18:00:00,0.79488885,-2.6456113,169.03217,0.0,0.0,266.48944,66500.95,448.0422,101300.0
2023-12-28 19:00:00,1.8124447,-3.4090557,168.81757,0.0,0.0,267.47055,66508.14,460.48648,101300.0
2023-12-28 20:00:00,0.5830556,-4.342055,168.42316,0.0,0.0,267.8978,66532.75,406.95786,101300.0
2023-12-28 21:00:00,0.30255553,-5.2761106,169.7622,0.0,0.0,267.9878,66529.89,283.25793,101300.0
2023-12-28 22:00:00,0.9594446,-5.4191113,169.484,0.0,0.0,267.97165,66536.48,106.11051,101300.0
2023-12-28 23:00:00,1.5862223,-5.235777,171.78029,0.0,0.0,266.9761,66569.49,109.64728,101300.0
2023-12-29 00:00:00,1.3896668,-2.5555556,170.44751,0.0,0.0,264.5561,66592.65,0.0,101300.0
2023-12-29 01:00:00,1.3595555,-2.1809444,170.57233,0.0,0.0,264.0161,66644.34,0.0,101300.0
2023-12-29 02:00:00,1.9629999,-2.4607222,168.8319,0.0,0.0,263.54333,66711.57,0.0,101300.0
2023-12-29 03:00:00,2.071778,-1.4702221,166.36911,0.0,0.0,263.16666,66652.734,0.0,101300.0
2023-12-29 04:00:00,2.6239996,0.55088884,165.60188,0.0,0.0,263.30444,66717.03,0.0,101300.0
2023-12-29 05:00:00,2.3871665,-0.08327778,166.27328,0.0,0.0,263.05722,66667.08,0.0,101300.0
2023-12-29 06:00:00,2.480889,-0.08072224,167.2671,0.0,0.0,263.15,66682.6,0.0,101300.0
2023-12-29 07:00:00,2.9827223,-0.2166111,165.42535,0.0,0.0,263.3322,66686.266,0.0,101300.0
2023-12-29 08:00:00,3.2862778,0.8120556,166.3735,0.0,0.0,263.13998,66729.89,0.0,101300.0
2023-12-29 09:00:00,2.7115555,0.78988904,166.317,0.0,0.0,262.83496,66729.41,0.0,101300.0
2023-12-29 10:00:00,2.691333,-0.41927776,168.39899,0.0,0.0,262.3605,66751.46,0.0,101300.0
2023-12-29 11:00:00,3.1619997,-0.45477778,166.18227,0.0,0.0,262.41895,66724.28,0.0,101300.0
2023-12-29 12:00:00,3.2587779,0.11150001,166.93646,0.0,0.0,262.435,66768.41,0.0,101300.0
2023-12-29 13:00:00,3.8241665,-0.26799998,167.8135,0.0,0.0,262.28278,66788.06,0.0,101300.0
2023-12-29 14:00:00,4.038611,0.18644434,167.79994,0.0,0.0,262.16168,66771.37,0.0,101300.0
2023-12-29 15:00:00,3.6582778,0.7818334,171.01466,0.0,0.0,263.0239,66749.734,76.26244,101300.0
2023-12-29 16:00:00,2.869778,0.4984444,169.39795,0.0,0.0,264.87,66741.5,244.36122,101300.0
2023-12-29 17:00:00,3.1476667,-0.39316666,171.27762,0.0,0.0,267.77386,66772.445,374.6688,101300.0
2023-12-29 18:00:00,3.563611,-2.0958889,171.98389,0.0,0.0,268.7628,66804.93,450.10156,101300.0
2023-12-29 19:00:00,3.9232776,-1.2451667,174.35593,0.0,0.0,269.11722,66745.79,460.85477,101300.0
2023-12-29 20:00:00,4.589445,-0.5783333,176.53091,0.0,0.0,269.63107,66649.984,405.36972,101300.0
2023-12-29 21:00:00,4.1457224,-0.31827784,177.05618,0.0,0.0,269.6539,66658.28,284.15906,101300.0
2023-12-29 22:00:00,4.5358887,-0.70933336,178.13971,0.0,0.0,269.35278,66677.59,107.513336,101300.0
2023-12-29 23:00:00,4.132167,0.09705557,178.54784,0.0,0.0,267.9911,66660.23,110.61001,101300.0
2023-12-30 00:00:00,4.0848336,1.169111,181.93611,0.0,0.0,265.78503,66669.055,0.0,101300.0
2023-12-30 01:00:00,4.9173894,-0.045722194,174.97493,0.0,0.0,264.94275,66590.98,0.0,101300.0
2023-12-30 02:00:00,4.1475005,0.52294457,181.64594,0.0,0.0,264.5783,66614.8,0.0,101300.0
2023-12-30 03:00:00,4.5907226,1.5196668,172.17041,0.0,0.0,264.16663,66636.99,0.0,101300.0
2023-12-30 04:00:00,3.4355,1.3466113,169.7039,0.0,0.0,264.46942,66678.22,0.0,101300.0
2023-12-30 05:00:00,3.7502222,1.2759446,170.32233,0.0,0.0,264.42,66628.7,0.0,101300.0
2023-12-30 06:00:00,4.1775556,1.988667,170.09418,0.0,0.0,263.52502,66601.94,0.0,101300.0
2023-12-30 07:00:00,3.3160558,1.6891668,168.36147,0.0,0.0,263.71167,66637.9,0.0,101300.0
2023-12-30 08:00:00,4.2817774,0.9680001,166.61661,0.0,0.0,263.655,66550.39,0.0,101300.0
2023-12-30 09:00:00,5.0053887,1.0786667,167.13,0.0,0.0,264.00168,66559.164,0.0,101300.0
2023-12-30 10:00:00,4.4886665,0.92261124,167.49821,0.0,0.0,264.04834,66490.08,0.0,101300.0
2023-12-30 11:00:00,4.3368335,0.7955556,167.85138,0.0,0.0,264.02,66571.86,0.0,101300.0
2023-12-30 12:00:00,4.094389,0.86555535,168.84273,0.0,0.0,263.66888,66528.39,0.0,101300.0
2023-12-30 13:00:00,4.335056,1.1491667,171.11423,0.0,0.0,264.03384,66541.91,0.0,101300.0
2023-12-30 14:00:00,4.2398334,0.5821111,171.78339,0.0,0.0,264.3894,66441.73,0.0,101300.0
2023-12-30 15:00:00,3.4100006,1.4021667,169.79562,0.0,0.0,264.23776,66450.52,77.27328,101300.0
2023-12-30 16:00:00,3.6304445,0.9644444,170.99599,0.0,0.0,266.41,66574.41,244.76129,101300.0
2023-12-30 17:00:00,3.5056667,-0.60999995,173.44713,0.0,0.0,269.2306,66522.34,376.01428,101300.0
2023-12-30 18:00:00,4.2718334,0.4771667,174.02873,0.0,0.0,269.75833,66482.94,452.08972,101300.0
2023-12-30 19:00:00,3.965556,0.54438895,175.13554,0.0,0.0,270.06055,66400.66,464.44244,101300.0
2023-12-30 20:00:00,3.6007779,-0.94116664,175.72993,0.0,0.0,270.49667,66411.09,410.00998,101300.0
2023-12-30 21:00:00,2.8043334,-0.42588887,182.4108,0.0,0.0,270.58334,66409.484,285.49323,101300.0
2023-12-30 22:00:00,4.103945,0.28244436,182.1525,0.0,0.0,270.34113,66357.484,109.88372,101300.0
2023-12-30 23:00:00,3.5379999,-0.28005558,216.36734,0.0,0.0,268.8889,66406.01,74.99612,101300.0
2023-12-31 00:00:00,3.4047775,1.0123334,182.0925,0.0,0.0,266.545,66399.78,0.0,101300.0
2023-12-31 01:00:00,3.2056665,1.0625557,178.81618,0.0,0.0,265.97775,66343.23,0.0,101300.0
2023-12-31 02:00:00,3.308167,1.3790001,179.79315,0.0,0.0,265.4011,66352.69,0.0,101300.0
2023-12-31 03:00:00,3.4163332,1.5660555,179.17044,0.0,0.0,265.01553,66318.92,0.0,101300.0
2023-12-31 04:00:00,3.687611,1.892,178.95717,0.0,0.0,264.90945,66336.69,0.0,101300.0
2023-12-31 05:00:00,3.4754999,2.1251667,178.40312,0.0,0.0,264.97836,66315.66,0.0,101300.0
2023-12-31 06:00:00,3.2851667,1.567389,178.35902,0.0,0.0,264.8722,66362.01,0.0,101300.0
2023-12-31 07:00:00,3.5506663,1.8198886,183.53056,0.0,0.0,264.7983,66302.73,0.0,101300.0
2023-12-31 08:00:00,3.2903888,1.6976668,180.77089,0.0,0.0,264.70108,66265.305,0.0,101300.0
2023-12-31 09:00:00,3.3677778,1.3990002,181.82913,0.0,0.0,264.59943,66235.09,0.0,101300.0
2023-12-31 10:00:00,3.5252223,1.7919998,181.51288,0.0,0.0,264.60278,66235.21,0.0,101300.0
2023-12-31 11:00:00,3.1756113,1.5432222,181.26071,0.0,0.0,264.93835,66202.7,0.0,101300.0
2023-12-31 12:00:00,3.174055,1.3399999,187.2304,0.0,0.0,264.94446,66205.18,0.0,101300.0
2023-12-31 13:00:00,3.2352223,1.1060556,182.68048,0.0,0.0,264.51447,66155.33,0.0,101300.0
2023-12-31 14:00:00,3.0054445,1.4706666,180.26317,0.0,0.0,264.42276,66189.48,0.0,101300.0
2023-12-31 15:00:00,2.455889,1.004611,186.08627,0.0,0.0,264.75943,66238.01,65.6825,101300.0
2023-12-31 16:00:00,1.969389,0.14227779,187.24138,0.0,0.0,266.25943,66253.91,230.77205,101300.0
2023-12-31 17:00:00,0.81744444,-1.3714443,197.50285,0.0,0.0,268.57053,66236.51,338.34744,101300.0
2023-12-31 18:00:00,1.1346111,-2.2002778,213.27806,0.0,0.0,269.60443,66206.84,386.9652,101300.0
2023-12-31 19:00:00,0.93366665,-2.5045555,246.75917,0.0,0.0,269.6411,66193.84,304.24182,101300.0
2023-12-31 20:00:00,2.0485,-1.9161665,200.54837,0.0,0.0,269.9161,66164.25,382.55557,101300.0
2023-12-31 21:00:00,3.147389,-1.8077223,217.65756,0.0,0.0,269.655,66266.83,220.91547,101300.0
2023-12-31 22:00:00,2.7557776,-1.7145555,211.5692,0.0,0.0,268.98334,66226.06,86.728226,101300.0
2023-12-31 23:00:00,2.1861668,-1.3951111,194.08696,0.0,0.0,268.065,66265.69,105.72374,101300.0
2024-01-01 00:00:00,2.4731665,-0.12988888,188.78139,0.0,0.0,265.67056,66284.09,0.0,101300.0
2024-01-01 01:00:00,1.9949445,0.58344454,181.67712,0.0,0.0,264.78943,66283.34,0.0,101300.0
2024-01-01 02:00:00,2.494889,0.7771666,181.16681,0.0,0.0,264.63113,66343.39,0.0,101300.0
2024-01-01 03:00:00,2.7994998,0.8679445,181.97299,0.0,0.0,264.12833,66359.75,0.0,101300.0
2024-01-01 04:00:00,2.6581664,1.2297221,181.06474,0.0,0.0,264.09167,66377.41,0.0,101300.0
2024-01-01 05:00:00,2.917333,1.440389,192.3498,0.0,0.0,263.3039,66412.34,0.0,101300.0
2024-01-01 06:00:00,2.9712777,1.374611,183.67627,0.0,0.0,263.5811,66410.13,0.0,101300.0
2024-01-01 07:00:00,3.1027224,1.4585,181.478,0.0,0.0,263.68002,66339.68,0.0,101300.0
