time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface,PRES_surface
2023-12-27 13:00:00,7.177818,-6.805818,261.19272,0.0,0.0,264.59363,69329.82,0.0,101300.0
2023-12-27 14:00:00,6.0731816,-6.4040914,209.12729,0.0,0.0,264.14453,69361.164,0.0,101300.0
2023-12-27 15:00:00,6.102182,-6.330727,189.70346,0.0,0.0,264.65906,69349.555,91.13964,101300.0
2023-12-27 16:00:00,5.862,-6.251364,193.21182,0.0,0.0,265.0955,69369.445,283.06628,101300.0
2023-12-27 17:00:00,7.2720003,-7.0253634,210.79463,0.0,0.0,265.32455,69373.805,394.7129,101300.0
2023-12-27 18:00:00,6.8338184,-8.306273,194.39517,0.0,0.0,266.50998,69432.93,556.0569,101300.0
2023-12-27 19:00:00,5.2767277,-6.205818,180.37982,0.0,0.0,267.40363,69411.41,625.54816,101300.0
2023-12-27 20:00:00,4.408273,-5.936455,189.43626,0.0,0.0,267.43454,69374.41,578.5056,101300.0
2023-12-27 21:00:00,4.210091,-6.526637,183.798,0.0,0.0,267.32452,69351.88,484.33954,101300.0
2023-12-27 22:00:00,2.5257273,-5.802727,180.51544,0.0,0.0,267.28,69394.445,310.2869,101300.0
2023-12-27 23:00:00,4.268909,-6.0013638,176.69,0.0,0.0,266.44638,69367.52,106.860725,101300.0
2023-12-28 00:00:00,3.863273,-4.521818,169.91718,0.0,0.0,264.65997,69375.01,0.0,101300.0
2023-12-28 01:00:00,4.0985456,-4.477091,171.69774,0.0,0.0,263.81003,69512.5,0.0,101300.0
2023-12-28 02:00:00,4.179636,-4.6741815,169.14291,0.0,0.0,263.54724,69527.555,0.0,101300.0
2023-12-28 03:00:00,4.201364,-4.6274548,167.92146,0.0,0.0,263.60272,69474.805,0.0,101300.0
2023-12-28 04:00:00,6.084636,-6.001727,164.84337,0.0,0.0,263.61545,69393.016,0.0,101300.0
2023-12-28 05:00:00,5.7827272,-6.4160914,162.5801,0.0,0.0,263.6782,69419.305,0.0,101300.0
2023-12-28 06:00:00,6.9824553,-6.9366364,160.78001,0.0,0.0,263.73364,69397.77,0.0,101300.0
2023-12-28 07:00:00,6.483818,-7.007818,164.58083,0.0,0.0,263.99088,69404.51,0.0,101300.0
2023-12-28 08:00:00,5.899091,-6.2738175,166.90773,0.0,0.0,264.21365,69412.78,0.0,101300.0
2023-12-28 09:00:00,5.1145453,-6.0515456,167.41382,0.0,0.0,264.04272,69392.14,0.0,101300.0
2023-12-28 10:00:00,5.141273,-6.926273,169.7489,0.0,0.0,264.80545,69383.22,0.0,101300.0
2023-12-28 11:00:00,5.5809994,-7.3914537,169.30127,0.0,0.0,265.87546,69391.63,0.0,101300.0
2023-12-28 12:00:00,6.2001815,-7.2834554,174.47437,0.0,0.0,265.74365,69403.75,0.0,101300.0
2023-12-28 13:00:00,7.152818,-7.9174557,174.12083,0.0,0.0,265.80725,69461.5,0.0,101300.0
2023-12-28 14:00:00,6.2795453,-7.8718185,177.01683,0.0,0.0,265.7491,69467.18,0.0,101300.0
2023-12-28 15:00:00,5.8792725,-7.482091,176.9221,0.0,0.0,266.03543,69429.66,100.88372,101300.0
2023-12-28 16:00:00,5.662909,-6.7968183,178.04929,0.0,0.0,267.55725,69601.56,315.44727,101300.0
2023-12-28 17:00:00,6.0262723,-8.793181,176.39473,0.0,0.0,269.0945,69590.42,489.93698,101300.0
2023-12-28 18:00:00,4.728818,-7.834363,179.85272,0.0,0.0,270.19092,69563.93,596.7717,101300.0
2023-12-28 19:00:00,5.419545,-7.4696364,182.09972,0.0,0.0,270.6509,69574.44,633.54926,101300.0
2023-12-28 20:00:00,3.7616358,-7.597273,178.99309,0.0,0.0,270.96365,69608.97,602.0662,101300.0
2023-12-28 21:00:00,2.527,-5.961,180.08209,0.0,0.0,271.17365,69645.99,495.20517,101300.0
2023-12-28 22:00:00,3.5673635,-6.865273,181.41554,0.0,0.0,270.87817,69628.01,317.6121,101300.0
2023-12-28 23:00:00,3.8675454,-6.772818,181.05899,0.0,0.0,269.83728,69678.57,110.42864,101300.0
2023-12-29 00:00:00,3.2847273,-5.2078185,179.44655,0.0,0.0,267.98093,69690.97,0.0,101300.0
2023-12-29 01:00:00,3.478727,-5.7929997,181.35065,0.0,0.0,267.92908,69745.555,0.0,101300.0
2023-12-29 02:00:00,4.577364,-5.985455,183.46654,0.0,0.0,267.9355,69818.66,0.0,101300.0
2023-12-29 03:00:00,4.1024547,-6.003182,178.6999,0.0,0.0,268.00272,69767.49,0.0,101300.0
2023-12-29 04:00:00,4.3522725,-5.399091,173.72191,0.0,0.0,267.7609,69835.43,0.0,101300.0
2023-12-29 05:00:00,3.5896363,-4.619182,176.4709,0.0,0.0,267.76364,69782.88,0.0,101300.0
2023-12-29 06:00:00,3.9989998,-4.6005454,180.095,0.0,0.0,267.69727,69800.43,0.0,101300.0
2023-12-29 07:00:00,4.295,-4.5664544,181.93036,0.0,0.0,268.04272,69799.07,0.0,101300.0
2023-12-29 08:00:00,4.9264545,-4.898545,180.91417,0.0,0.0,267.97092,69842.49,0.0,101300.0
2023-12-29 09:00:00,4.1986365,-5.049727,178.44582,0.0,0.0,267.76004,69828.12,0.0,101300.0
2023-12-29 10:00:00,4.8094544,-4.6589093,178.80109,0.0,0.0,267.1291,69870.234,0.0,101300.0
2023-12-29 11:00:00,5.2269998,-5.2908187,178.62726,0.0,0.0,267.58548,69828.805,0.0,101300.0
2023-12-29 12:00:00,5.8432727,-5.392182,201.81099,0.0,0.0,267.9191,69860.195,0.0,101300.0
2023-12-29 13:00:00,6.5690002,-5.398454,185.64436,0.0,0.0,267.91818,69876.97,0.0,101300.0
2023-12-29 14:00:00,6.903455,-5.0569086,183.28354,0.0,0.0,267.6191,69861.01,0.0,101300.0
2023-12-29 15:00:00,7.6058183,-5.561272,183.55382,0.0,0.0,268.37817,69842.74,99.32254,101300.0
2023-12-29 16:00:00,6.1989093,-4.890454,181.3689,0.0,0.0,270.3445,69839.22,316.82507,101300.0
2023-12-29 17:00:00,5.9408183,-5.163909,184.54836,0.0,0.0,271.82907,69886.69,488.9666,101300.0
2023-12-29 18:00:00,6.854454,-5.507091,181.97484,0.0,0.0,272.00366,69889.53,599.3628,101300.0
2023-12-29 19:00:00,6.1377273,-4.8349094,186.61937,0.0,0.0,272.65726,69844.64,634.15985,101300.0
2023-12-29 20:00:00,7.477092,-5.281909,186.75636,0.0,0.0,272.6891,69707.74,600.88544,101300.0
2023-12-29 21:00:00,7.4337277,-5.8675456,187.23062,0.0,0.0,272.5182,69709.56,495.91425,101300.0
2023-12-29 22:00:00,8.281909,-5.8130913,186.76498,0.0,0.0,272.03455,69725.15,319.1249,101300.0
2023-12-29 23:00:00,8.023545,-5.791909,189.30101,0.0,0.0,271.27545,69682.55,111.22999,101300.0
2023-12-30 00:00:00,8.728364,-5.9623637,188.96791,0.0,0.0,269.6673,69678.805,0.0,101300.0
2023-12-30 01:00:00,9.745545,-7.126637,186.3919,0.0,0.0,269.36636,69570.35,0.0,101300.0
2023-12-30 02:00:00,8.471818,-6.2735457,188.71953,0.0,0.0,268.99637,69627.695,0.0,101300.0
2023-12-30 03:00:00,8.313999,-5.5085454,208.86728,0.0,0.0,268.74454,69648.89,0.0,101300.0
2023-12-30 04:00:00,8.299455,-6.552364,215.11357,0.0,0.0,269.12363,69697.7,0.0,101300.0
2023-12-30 05:00:00,9.119727,-6.320363,238.00282,0.0,0.0,269.46362,69605.03,0.0,101300.0
2023-12-30 06:00:00,10.163546,-7.1358185,194.02983,0.0,0.0,268.3582,69620.53,0.0,101300.0
2023-12-30 07:00:00,8.252091,-4.9984546,207.00772,0.0,0.0,268.3246,69661.71,0.0,101300.0
2023-12-30 08:00:00,7.8312726,-4.7758183,222.72055,0.0,0.0,268.14456,69512.26,0.0,101300.0
2023-12-30 09:00:00,4.2111816,-2.8464544,182.855,0.0,0.0,267.79636,69522.23,0.0,101300.0
2023-12-30 10:00:00,1.4054545,-0.73881817,177.47655,0.0,0.0,267.11182,69527.79,0.0,101300.0
2023-12-30 11:00:00,4.3125453,-2.3914545,178.99146,0.0,0.0,266.65726,69599.97,0.0,101300.0
2023-12-30 12:00:00,7.051091,-3.5005453,187.79137,0.0,0.0,266.87912,69553.94,0.0,101300.0
2023-12-30 13:00:00,7.132181,-3.224909,189.51353,0.0,0.0,267.57816,69566.77,0.0,101300.0
2023-12-30 14:00:00,7.3218184,-4.9157276,183.59082,0.0,0.0,268.05368,69469.695,0.0,101300.0
2023-12-30 15:00:00,8.523818,-6.185999,193.96828,0.0,0.0,268.3773,69523.67,77.17918,101300.0
2023-12-30 16:00:00,8.583728,-6.6534543,183.11726,0.0,0.0,271.19635,69588.88,317.33835,101300.0
2023-12-30 17:00:00,7.4993634,-6.5389085,188.27554,0.0,0.0,272.8909,69568.234,488.1662,101300.0
2023-12-30 18:00:00,8.196454,-6.2044544,186.49199,0.0,0.0,273.5309,69523.59,599.02386,101300.0
2023-12-30 19:00:00,7.6693635,-6.3954544,185.56036,0.0,0.0,274.10452,69448.79,640.1397,101300.0
2023-12-30 20:00:00,7.526454,-5.920909,183.31099,0.0,0.0,274.38818,69448.086,608.65924,101300.0
2023-12-30 21:00:00,6.5915456,-5.167818,188.40654,0.0,0.0,274.89453,69459.78,499.7947,101300.0
2023-12-30 22:00:00,6.563364,-4.802636,189.89018,0.0,0.0,274.41638,69398.88,322.05066,101300.0
2023-12-30 23:00:00,6.7576365,-4.9504547,194.02202,0.0,0.0,273.13913,69473.41,113.646194,101300.0
2023-12-31 00:00:00,6.185818,-4.6630917,191.52061,0.0,0.0,271.1709,69467.5,0.0,101300.0
2023-12-31 01:00:00,3.9965453,-2.9473639,189.23735,0.0,0.0,269.99548,69414.805,0.0,101300.0
2023-12-31 02:00:00,3.2332726,-3.1831818,191.81737,0.0,0.0,269.80997,69420.016,0.0,101300.0
2023-12-31 03:00:00,0.6292727,-1.9471818,190.1751,0.0,0.0,269.50095,69426.68,0.0,101300.0
2023-12-31 04:00:00,0.41827276,-0.556,190.84428,0.0,0.0,268.61636,69462.414,0.0,101300.0
2023-12-31 05:00:00,0.96199995,0.125,213.86266,0.0,0.0,268.7673,69451.22,0.0,101300.0
2023-12-31 06:00:00,1.0279092,0.32936364,213.44727,0.0,0.0,268.30545,69497.055,0.0,101300.0
2023-12-31 07:00:00,-0.44427273,0.207,211.07399,0.0,0.0,268.48996,69438.79,0.0,101300.0
2023-12-31 08:00:00,1.0098182,-0.51845455,222.8669,0.0,0.0,268.5318,69413.7,0.0,101300.0
2023-12-31 09:00:00,1.6282727,-1.1447273,188.15636,0.0,0.0,267.98456,69361.63,0.0,101300.0
2023-12-31 10:00:00,2.0354545,-0.44854546,191.78253,0.0,0.0,268.18,69330.33,0.0,101300.0
2023-12-31 11:00:00,0.87472725,-0.5948182,191.26463,0.0,0.0,268.2082,69314.46,0.0,101300.0
2023-12-31 12:00:00,1.7907273,-2.056091,190.24936,0.0,0.0,268.44275,69306.92,0.0,101300.0
2023-12-31 13:00:00,2.5393636,-2.2712727,191.1878,0.0,0.0,268.3873,69259.68,0.0,101300.0
2023-12-31 14:00:00,1.063909,-0.9330909,189.42072,0.0,0.0,268.09998,69293.055,0.0,101300.0
2023-12-31 15:00:00,0.85572726,-1.5981818,189.9098,0.0,0.0,268.23,69365.305,96.93591,101300.0
2023-12-31 16:00:00,1.579,-1.4662727,209.72948,0.0,0.0,269.41727,69376.516,252.02318,101300.0
2023-12-31 17:00:00,0.5253637,-1.0842729,214.57393,0.0,0.0,271.58087,69388.07,412.4836,101300.0
2023-12-31 18:00:00,0.6062727,-1.0495454,239.13116,0.0,0.0,272.1209,69337.16,434.9347,101300.0
