time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface,PRES_surface
2023-12-27 13:00:00,4.758556,-1.5324445,272.61258,0.0,0.0,270.12003,74095.24,0.0,101300.0
2023-12-27 14:00:00,4.455222,-0.8564445,228.06177,0.0,0.0,269.53445,74135.4,0.0,101300.0
2023-12-27 15:00:00,4.1642222,-0.72166663,208.5251,0.0,0.0,269.84555,74100.414,63.96489,101300.0
2023-12-27 16:00:00,3.3844442,-3.2474442,235.42499,0.0,0.0,270.8922,74135.89,165.59889,101300.0
2023-12-27 17:00:00,4.431112,-3.877778,253.78157,0.0,0.0,270.42557,74134.44,241.27278,101300.0
2023-12-27 18:00:00,3.501333,-5.0997777,259.0269,0.0,0.0,272.8,74180.234,289.21667,101300.0
2023-12-27 19:00:00,2.9951108,-5.744222,203.22699,0.0,0.0,273.83557,74141.66,419.2411,101300.0
2023-12-27 20:00:00,2.8313334,-5.7521114,235.11157,0.0,0.0,273.66333,74105.71,324.73923,101300.0
2023-12-27 21:00:00,3.2704442,-4.9418893,219.25854,0.0,0.0,273.41223,74119.26,226.95932,101300.0
2023-12-27 22:00:00,1.7773334,-3.5607784,200.799,0.0,0.0,272.84558,74160.484,92.95111,101300.0
2023-12-27 23:00:00,3.0341113,-1.4643333,198.16501,0.0,0.0,272.16113,74167.65,95.003876,101300.0
2023-12-28 00:00:00,3.1166668,0.5116666,196.22223,0.0,0.0,270.22668,74156.66,0.0,101300.0
2023-12-28 01:00:00,3.3645556,0.0036666724,195.54933,0.0,0.0,268.93668,74297.664,0.0,101300.0
2023-12-28 02:00:00,3.226889,0.3985556,193.03944,0.0,0.0,268.81888,74338.02,0.0,101300.0
2023-12-28 03:00:00,2.4967775,-1.6010001,190.57356,0.0,0.0,267.83777,74276.96,0.0,101300.0
2023-12-28 04:00:00,3.3078887,0.5678889,185.96167,0.0,0.0,268.81335,74193.336,0.0,101300.0
2023-12-28 05:00:00,5.1025553,1.4407777,182.02823,0.0,0.0,268.69,74242.43,0.0,101300.0
2023-12-28 06:00:00,6.358,1.3351111,177.49689,0.0,0.0,268.92886,74219.07,0.0,101300.0
2023-12-28 07:00:00,5.914778,2.066889,181.82089,0.0,0.0,269.1378,74232.28,0.0,101300.0
2023-12-28 08:00:00,5.9454446,1.192,183.40778,0.0,0.0,269.64,74214.9,0.0,101300.0
2023-12-28 09:00:00,4.111778,0.4863333,180.28423,0.0,0.0,269.22665,74197.766,0.0,101300.0
2023-12-28 10:00:00,2.8309999,1.0285555,183.3771,0.0,0.0,269.93222,74190.66,0.0,101300.0
2023-12-28 11:00:00,3.0206666,2.1939998,181.41743,0.0,0.0,270.09003,74164.25,0.0,101300.0
2023-12-28 12:00:00,3.548889,1.6021111,186.24387,0.0,0.0,270.2611,74171.29,0.0,101300.0
2023-12-28 13:00:00,5.219,2.457778,185.50357,0.0,0.0,270.59332,74227.82,0.0,101300.0
2023-12-28 14:00:00,4.431778,2.4663334,189.39478,0.0,0.0,270.41113,74234.836,0.0,101300.0
2023-12-28 15:00:00,3.9814441,2.0251112,188.47957,0.0,0.0,270.91223,74194.81,74.740005,101300.0
2023-12-28 16:00:00,3.7425554,1.5036666,190.70288,0.0,0.0,273.16223,74371.875,232.89645,101300.0
