time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface,PRES_surface
2023-12-27 13:00:00,3.2703335,-2.7901661,244.82384,0.0,0.0,270.86,76533.086,0.0,101300.0
2023-12-27 14:00:00,3.471278,-2.2450001,208.81781,0.0,0.0,270.16052,76584.94,0.0,101300.0
2023-12-27 15:00:00,2.8265557,-1.8890002,209.45647,0.0,0.0,270.78723,76551.75,73.11955,101300.0
2023-12-27 16:00:00,3.7036111,-2.8652222,228.78879,0.0,0.0,273.00555,76575.29,207.5832,101300.0
2023-12-27 17:00:00,4.304056,-4.671222,256.7967,0.0,0.0,273.87222,76580.56,259.5572,101300.0
2023-12-27 18:00:00,4.281222,-4.5887218,278.80518,0.0,0.0,273.97275,76630.62,202.87299,101300.0
2023-12-27 19:00:00,3.4681108,-4.6337776,207.91324,0.0,0.0,276.13113,76575.445,461.37292,101300.0
2023-12-27 20:00:00,-0.79822224,-3.793722,225.88174,0.0,0.0,276.84167,76522.55,386.45642,101300.0
2023-12-27 21:00:00,-2.3283334,-3.562555,223.47449,0.0,0.0,276.5561,76513.5,282.6926,101300.0
2023-12-27 22:00:00,-1.8174444,-3.754111,208.55882,0.0,0.0,275.60834,76564.77,116.77785,101300.0
2023-12-27 23:00:00,2.8059442,-3.7256665,212.25511,0.0,0.0,274.35947,76592.28,89.081055,101300.0
2023-12-28 00:00:00,1.7026112,-2.7948885,211.35551,0.0,0.0,272.17725,76597.9,0.0,101300.0
2023-12-28 01:00:00,-0.16811112,-1.6000555,201.43445,0.0,0.0,269.9239,76738.164,0.0,101300.0
2023-12-28 02:00:00,2.8667777,-0.63983333,196.92534,0.0,0.0,269.16055,76778.664,0.0,101300.0
2023-12-28 03:00:00,2.061111,-0.002055506,197.26324,0.0,0.0,268.54666,76711.81,0.0,101300.0
2023-12-28 04:00:00,2.9566112,-1.4789444,193.2507,0.0,0.0,268.595,76630.84,0.0,101300.0
2023-12-28 05:00:00,3.0798333,-1.7149444,188.19476,0.0,0.0,268.58444,76686.07,0.0,101300.0
2023-12-28 06:00:00,3.696278,-1.7147222,185.73479,0.0,0.0,268.7428,76646.93,0.0,101300.0
2023-12-28 07:00:00,3.3484445,-2.012833,190.59789,0.0,0.0,268.8622,76667.055,0.0,101300.0
2023-12-28 08:00:00,3.672944,-1.8673888,190.322,0.0,0.0,269.065,76626.97,0.0,101300.0
2023-12-28 09:00:00,3.4515555,-1.4277778,185.61562,0.0,0.0,269.2361,76618.54,0.0,101300.0
2023-12-28 10:00:00,3.3977778,-1.3060555,188.59087,0.0,0.0,269.6178,76600.43,0.0,101300.0
2023-12-28 11:00:00,4.1385555,-1.330611,188.07,0.0,0.0,270.99225,76546.05,0.0,101300.0
2023-12-28 12:00:00,3.6807218,-1.4326112,190.77411,0.0,0.0,270.63504,76589.87,0.0,101300.0
2023-12-28 13:00:00,4.286333,-1.2618333,190.12315,0.0,0.0,270.7606,76646.086,0.0,101300.0
2023-12-28 14:00:00,4.312,-1.4912223,194.8042,0.0,0.0,271.04108,76647.32,0.0,101300.0
2023-12-28 15:00:00,3.5418332,-1.2389445,194.60722,0.0,0.0,271.2394,76615.37,78.400215,101300.0
2023-12-28 16:00:00,1.0419444,-1.2613889,195.26378,0.0,0.0,273.2161,76814.92,243.67145,101300.0
2023-12-28 17:00:00,2.2283888,-2.6225002,197.52812,0.0,0.0,276.4328,76779.27,376.6432,101300.0
2023-12-28 18:00:00,1.7197778,-2.4503336,203.43439,0.0,0.0,277.91553,76699.9,453.3163,101300.0
2023-12-28 19:00:00,1.1264445,-4.0011115,203.9721,0.0,0.0,279.4228,76714.8,470.92453,101300.0
2023-12-28 20:00:00,-5.216833,-0.4995,204.50563,0.0,0.0,277.45056,76764.42,421.4232,101300.0
2023-12-28 21:00:00,-2.8411667,0.3157222,204.9414,0.0,0.0,277.14832,76780.28,305.95303,101300.0
2023-12-28 22:00:00,-2.115889,0.32372224,207.59451,0.0,0.0,277.52057,76763.89,123.35571,101300.0
2023-12-28 23:00:00,-2.966889,0.98811096,210.51434,0.0,0.0,276.26337,76818.09,96.86556,101300.0
2023-12-29 00:00:00,-0.9329999,1.2686111,210.32912,0.0,0.0,273.43002,76858.445,0.0,101300.0
2023-12-29 01:00:00,0.31138888,0.35766667,205.53485,0.0,0.0,272.10947,76910.445,0.0,101300.0
2023-12-29 02:00:00,2.3685555,0.49061102,204.3426,0.0,0.0,272.30112,76957.7,0.0,101300.0
2023-12-29 03:00:00,3.6710558,-0.9793332,202.15479,0.0,0.0,272.33887,76907.36,0.0,101300.0
2023-12-29 04:00:00,4.01,-1.6518888,199.58362,0.0,0.0,272.31,76954.73,0.0,101300.0
2023-12-29 05:00:00,3.558111,-1.7725556,200.123,0.0,0.0,271.98337,76893.53,0.0,101300.0
2023-12-29 06:00:00,3.2556107,-1.5785556,200.03722,0.0,0.0,272.16223,76942.32,0.0,101300.0
2023-12-29 07:00:00,2.9418335,-1.5686113,203.82706,0.0,0.0,272.50665,76914.84,0.0,101300.0
2023-12-29 08:00:00,2.5126112,-1.5771112,201.65059,0.0,0.0,273.15723,76982.72,0.0,101300.0
2023-12-29 09:00:00,2.3614447,-1.3408333,202.05974,0.0,0.0,272.85168,76985.414,0.0,101300.0
