time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface,PRES_surface
2023-12-27 13:00:00,2.863333,-0.43550003,268.868,0.0,0.0,266.885,72122.586,0.0,101300.0
2023-12-27 14:00:00,2.5738335,-0.088666655,265.57278,0.0,0.0,267.03,72152.086,0.0,101300.0
2023-12-27 15:00:00,2.9285831,-0.78416663,233.58466,0.0,0.0,266.985,72120.74,23.522919,101300.0
2023-12-27 16:00:00,3.1570833,-2.8529167,262.89023,0.0,0.0,268.17252,72137.41,71.50759,101300.0
2023-12-27 17:00:00,4.488917,-4.57175,236.96901,0.0,0.0,268.4825,72147.07,200.06549,101300.0
2023-12-27 18:00:00,4.2604165,-4.913833,247.26317,0.0,0.0,269.4225,72191.305,250.17992,101300.0
2023-12-27 19:00:00,3.3514166,-5.15825,188.10576,0.0,0.0,270.98,72147.32,414.94678,101300.0
2023-12-27 20:00:00,3.056,-4.6456666,239.7766,0.0,0.0,270.62918,72122.23,296.55124,101300.0
2023-12-27 21:00:00,2.7732499,-3.9150836,201.97583,0.0,0.0,270.3917,72151.98,312.3759,101300.0
2023-12-27 22:00:00,1.3646666,-0.9138333,197.74843,0.0,0.0,270.55502,72197.3,200.92601,101300.0
2023-12-27 23:00:00,2.4415834,1.6627499,189.01933,0.0,0.0,269.25003,72196.24,101.87434,101300.0
2023-12-28 00:00:00,2.70075,2.7325833,184.13634,0.0,0.0,267.4017,72191.93,0.0,101300.0
2023-12-28 01:00:00,3.1211662,1.7905,186.44043,0.0,0.0,266.4225,72330.914,0.0,101300.0
2023-12-28 02:00:00,2.715583,3.7145834,180.71391,0.0,0.0,266.0742,72379.49,0.0,101300.0
2023-12-28 03:00:00,2.7002504,2.4039168,182.93492,0.0,0.0,265.85995,72315.25,0.0,101300.0
2023-12-28 04:00:00,3.0509999,4.2436666,176.79558,0.0,0.0,265.9575,72262.055,0.0,101300.0
2023-12-28 05:00:00,2.5485835,3.9748335,173.57176,0.0,0.0,265.7325,72292.37,0.0,101300.0
2023-12-28 06:00:00,3.61125,3.6115,169.65225,0.0,0.0,265.53,72288.625,0.0,101300.0
2023-12-28 07:00:00,2.4725,4.0821667,169.60216,0.0,0.0,265.96167,72283.26,0.0,101300.0
2023-12-28 08:00:00,3.341917,3.8244169,174.38092,0.0,0.0,266.0275,72300.37,0.0,101300.0
2023-12-28 09:00:00,3.0216668,3.9754999,171.94368,0.0,0.0,266.01083,72260.805,0.0,101300.0
2023-12-28 10:00:00,3.1445,4.6044164,174.05873,0.0,0.0,266.615,72231.02,0.0,101300.0
2023-12-28 11:00:00,2.4825833,4.4509997,173.01741,0.0,0.0,267.52914,72181.24,0.0,101300.0
2023-12-28 12:00:00,2.4805,4.7454996,177.83241,0.0,0.0,267.30832,72201.33,0.0,101300.0
2023-12-28 13:00:00,2.6659167,4.632583,176.21907,0.0,0.0,267.29834,72267.13,0.0,101300.0
2023-12-28 14:00:00,2.4070833,4.748083,179.30977,0.0,0.0,267.19247,72277.38,0.0,101300.0
2023-12-28 15:00:00,2.8364165,4.4096665,179.98701,0.0,0.0,267.3208,72251.89,42.158085,101300.0
2023-12-28 16:00:00,2.795583,4.077167,181.07483,0.0,0.0,269.53665,72423.57,161.64568,101300.0
2023-12-28 17:00:00,2.9656668,0.67041665,182.64449,0.0,0.0,271.83084,72389.7,288.09106,101300.0
2023-12-28 18:00:00,2.648833,-0.013833332,187.65498,0.0,0.0,273.72336,72356.45,378.75278,101300.0
2023-12-28 19:00:00,2.897083,-0.39166665,189.10223,0.0,0.0,274.19418,72367.086,420.233,101300.0
2023-12-28 20:00:00,2.6511667,-0.46491668,187.63261,0.0,0.0,274.21164,72403.98,407.3398,101300.0
2023-12-28 21:00:00,3.1301668,-1.8127499,189.40584,0.0,0.0,274.035,72412.88,337.63232,101300.0
2023-12-28 22:00:00,2.1119168,0.16283329,189.66566,0.0,0.0,274.00168,72401.52,208.54823,101300.0
2023-12-28 23:00:00,2.2976665,-0.52183336,190.47057,0.0,0.0,273.2425,72441.02,106.8931,101300.0
2023-12-29 00:00:00,1.9604168,2.27075,189.86833,0.0,0.0,270.49332,72443.32,0.0,101300.0
2023-12-29 01:00:00,2.6000001,1.2292501,188.91217,0.0,0.0,269.74664,72497.87,0.0,101300.0
2023-12-29 02:00:00,2.81225,0.9468334,191.2279,0.0,0.0,269.58502,72558.65,0.0,101300.0
2023-12-29 03:00:00,1.6190834,3.236167,186.93591,0.0,0.0,268.97583,72512.35,0.0,101300.0
2023-12-29 04:00:00,2.0609167,3.4038334,181.4315,0.0,0.0,269.06583,72582.47,0.0,101300.0
2023-12-29 05:00:00,2.0598333,2.4758334,182.11809,0.0,0.0,268.66418,72525.34,0.0,101300.0
2023-12-29 06:00:00,1.8505834,2.0310833,186.35701,0.0,0.0,269.5425,72543.445,0.0,101300.0
2023-12-29 07:00:00,1.6395832,2.5613334,186.14026,0.0,0.0,269.5433,72535.88,0.0,101300.0
2023-12-29 08:00:00,0.49699998,2.8905838,185.61275,0.0,0.0,269.05334,72587.82,0.0,101300.0
2023-12-29 09:00:00,1.8605,2.9854164,186.09692,0.0,0.0,269.56998,72578.945,0.0,101300.0
2023-12-29 10:00:00,1.6889167,1.8704166,186.71892,0.0,0.0,268.9025,72623.05,0.0,101300.0
