time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface,PRES_surface
2023-12-27 13:00:00,2.559,-1.0693333,219.30632,0.0,0.0,269.37332,75794.336,0.0,101300.0
2023-12-27 14:00:00,2.477,-0.8623333,206.578,0.0,0.0,269.12332,75843.1,0.0,101300.0
2023-12-27 15:00:00,1.9476666,0.323,204.16734,0.0,0.0,269.35666,75812.43,81.72967,101300.0
2023-12-27 16:00:00,2.6509998,-0.82400006,238.52466,0.0,0.0,271.92,75846.0,198.87634,101300.0
2023-12-27 17:00:00,3.891,-3.1193333,263.957,0.0,0.0,273.06332,75836.54,268.50766,101300.0
2023-12-27 18:00:00,3.1379998,-3.0783336,269.08466,0.0,0.0,274.49335,75893.336,335.76633,101300.0
2023-12-27 19:00:00,2.7039998,-5.6119995,205.30602,0.0,0.0,275.71667,75844.56,564.8017,101300.0
2023-12-27 20:00:00,3.0373335,-5.9303336,238.23,0.0,0.0,275.51666,75804.03,461.27768,101300.0
2023-12-27 21:00:00,3.3339999,-4.9626665,231.31067,0.0,0.0,275.47,75802.664,374.2963,101300.0
2023-12-27 22:00:00,2.4583333,-3.2383335,207.375,0.0,0.0,274.69666,75837.805,279.405,101300.0
2023-12-27 23:00:00,2.463,-2.8933334,204.46065,0.0,0.0,273.88,75850.766,102.899994,101300.0
2023-12-28 00:00:00,-0.22933333,-2.5,203.127,0.0,0.0,271.55997,75853.234,0.0,101300.0
2023-12-28 01:00:00,1.2286667,2.001,198.89433,0.0,0.0,270.08334,76003.06,0.0,101300.0
2023-12-28 02:00:00,0.94033337,1.4183334,196.90001,0.0,0.0,269.3933,76036.805,0.0,101300.0
2023-12-28 03:00:00,1.8456665,-1.0793333,194.188,0.0,0.0,268.57666,75978.5,0.0,101300.0
2023-12-28 04:00:00,0.34666666,-1.2266667,192.20532,0.0,0.0,268.33334,75899.43,0.0,101300.0
2023-12-28 05:00:00,2.0076666,-0.7243333,187.45201,0.0,0.0,268.2633,75940.87,0.0,101300.0
2023-12-28 06:00:00,2.5716667,-0.9303333,183.27167,0.0,0.0,268.11,75910.805,0.0,101300.0
2023-12-28 07:00:00,3.0666666,-0.76933336,189.55101,0.0,0.0,268.77,75920.234,0.0,101300.0
2023-12-28 08:00:00,2.7646666,-0.443,188.84367,0.0,0.0,268.8633,75901.195,0.0,101300.0
2023-12-28 09:00:00,1.6976668,-1.6286665,183.542,0.0,0.0,268.4733,75891.234,0.0,101300.0
2023-12-28 10:00:00,0.772,-0.89100003,186.40999,0.0,0.0,269.15665,75880.37,0.0,101300.0
2023-12-28 11:00:00,1.9336667,-0.12266668,184.804,0.0,0.0,270.17667,75846.87,0.0,101300.0
2023-12-28 12:00:00,1.1616666,-1.7136666,189.01765,0.0,0.0,269.59335,75867.63,0.0,101300.0
2023-12-28 13:00:00,3.1026666,-0.15633334,187.80768,0.0,0.0,269.24667,75920.44,0.0,101300.0
2023-12-28 14:00:00,2.8983333,-0.001333336,192.39667,0.0,0.0,269.5,75929.4,0.0,101300.0
2023-12-28 15:00:00,1.2576666,-1.1516666,192.37767,0.0,0.0,270.24667,75897.63,85.112,101300.0
2023-12-28 16:00:00,0.26666668,-0.39133334,194.508,0.0,0.0,271.91,76075.9,274.99234,101300.0
2023-12-28 17:00:00,2.8760002,-1.3603333,194.79967,0.0,0.0,276.27,76054.09,435.30667,101300.0
2023-12-28 18:00:00,2.8216667,-2.972,200.32867,0.0,0.0,277.4833,76002.0,537.20404,101300.0
2023-12-28 19:00:00,3.1396668,-4.0336666,203.20201,0.0,0.0,278.12332,76014.3,576.1306,101300.0
2023-12-28 20:00:00,2.0719998,-4.5953336,203.976,0.0,0.0,278.54333,76023.664,549.3863,101300.0
2023-12-28 21:00:00,-2.977,0.233,204.30467,0.0,0.0,277.83334,76026.87,453.1913,101300.0
2023-12-28 22:00:00,1.4406667,-3.5016668,207.26567,0.0,0.0,278.48666,76026.43,295.395,101300.0
2023-12-28 23:00:00,1.257,-3.2193334,207.98067,0.0,0.0,277.14334,76077.305,107.14834,101300.0
2023-12-29 00:00:00,0.16433333,-2.9906666,206.92065,0.0,0.0,273.77002,76121.07,0.0,101300.0
2023-12-29 01:00:00,1.399,-1.423,203.06934,0.0,0.0,272.22998,76173.234,0.0,101300.0
2023-12-29 02:00:00,1.061,-0.61266667,203.279,0.0,0.0,272.79,76232.664,0.0,101300.0
